Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2020-09-17-field-moosic-pennsylvania,"TOM CALPIN, BUSINESS AGENT FOR IRONWORKS UNION: Good evening Mr. Vice President, Mr. Cooper. With the abundance of natural gas in northeast Pennsylvania. Do you support the continuation of fracking safely and with proper guidelines, of course, and growing the industry additional jobs to our region?",dem,2020,FALSE,,113,2020-09-17-field-moosic-pennsylvania_113,46
2020-09-17-field-moosic-pennsylvania,"BIDEN: Yes, I do. I do. In addition to that, we can provide for right now as you know, for thousands of uncapped wells because a lot of companies gone out of business, whether they're gas or oil facilities, we can put to work right away 250,000 people from iron workers and other disciplines, making union wages. Capping those wells that are leaking methane and their danger to the community.",dem,2020,FALSE,,114,2020-09-17-field-moosic-pennsylvania_114,70
2020-09-17-field-moosic-pennsylvania,"COOPER: Let me just follow up on that. You said you won't ban fracking but did you wanted to gradually move away from it ultimately. It sounds like to some of you're trying to have it both ways that that I mean, politically, it's understandable why you might say that but it -- if fracking contributes to climate change, and climate change is an existential threat. Why should it fracking continue at all?",dem,2020,FALSE,,116,2020-09-17-field-moosic-pennsylvania_116,73
2020-09-17-field-moosic-pennsylvania,"BIDEN: Well, fracking has to continue because we have transition, we're going to get to net zero emissions by 2050. And we'll get to net zero power admissions by 2035. But there's no rationale to eliminate right now fracking, number one. Number two, those jobs that are out there, whether it's a IBW worker, or whether it's an iron worker, or a steel worker. What I'm proposing is that, you know, when Trump thinks about global warming, he thinks hoax. When I hear global warming, I think jobs. What I'm going to make sure we do is we could transition in a way for example. We're going to build 500 -- the reason why all these unions have endorsed me is that they know my position, that I'm going to make sure that we have 500,000 charging stations in our highways so we can all the electric car market, creating a million jobs and we can lead the world. And in Detroit, we can lead the world and making sure we move to electric vehicles",dem,2020,FALSE,,117,2020-09-17-field-moosic-pennsylvania_117,175
2020-09-17-field-moosic-pennsylvania,"COOPER: Let me introduce you to Hana Cannon, a Democrat from Allentown, where she runs a bike mentoring program for a local nonprofit. Hana, welcome. HANA CANNON, PROGRAM MANAGER, LOCAL NON-PROFIT: Hello. Good evening. So as, you know, the entire West is on fire. Glaciers are melting and air quality's born in many areas. A climate crisis cannot be ignored. I participated in many climate actions in recent years, and I'm about to become a mother for the first time. As, you know, black, Hispanic, and communities and parties are more vulnerable to the climate crisis. Are you a firm supporter of the Green New Deal and how you will make sure our communities are protected? BIDEN: I have laid out in detail what I'll do, and I'm going to see to it that I said we get to a net zero power grid by 2035. So no president can turn around and change what we're doing. We're going to get to net zero emissions by the year 2050 before. In the meantime, there's so much we can do and still make it better for people. We're going to invest in close to a trillion dollars over time in the near time for infrastructure. We're going to build green infrastructure.",dem,2020,TRUE,,119,2020-09-17-field-moosic-pennsylvania_119,210
2020-09-17-field-moosic-pennsylvania,"COOPER: Let me -- BIDEN: We're going to build back buildings that in fact are going to provide for -- and we're going to vastly cut down on the amount of fossil fuels that we use. COOPER: Let me let me just jump in though. She was asking me the Green New Deal. Do you back that or do you think it's too much, too goes too far?",dem,2020,TRUE,,121,2020-09-17-field-moosic-pennsylvania_121,68
2020-09-17-field-moosic-pennsylvania,"BIDEN: Oh, I don't think it's too much. Now, I have my own deal. I've laid it out in great detail. It was the Democratic Party's adopted as a platform. It requires for us to move in a direction to fundamentally change the way in which we deal with environment.",dem,2020,FALSE,,122,2020-09-17-field-moosic-pennsylvania_122,50
2020-09-17-field-moosic-pennsylvania,"COOPER: We're going to take another quick break. We'll be back with more questions for presidential candidate Joe Biden, next. [commercial break]",dem,2020,TRUE,,124,2020-09-17-field-moosic-pennsylvania_124,22
2020-09-17-field-moosic-pennsylvania,"COOPER: And welcome back to a special CNN drive-in town hall with former Vice President Joe Biden. I want to bring in -- this is Dr. Kina Smallwood Butts, a Democrat from Lansdowne. She works as a mental health counselor, welcome.",dem,2020,TRUE,,125,2020-09-17-field-moosic-pennsylvania_125,41
2020-09-17-field-moosic-pennsylvania,"KINA SMALLWOOD BUTTS, MENTAL HEALTH COUNSELOR: Hello. Good evening, Vice President Biden, good evening, Mr. Cooper. My question is a two parter. How will you handle Russia's involvement with Trump? How will we know that many ways he has compromised the United States?",dem,2020,FALSE,,126,2020-09-17-field-moosic-pennsylvania_126,43
2020-09-17-field-moosic-pennsylvania,"BIDEN: Well I made it clear that early on that in attempting to interfere with our election is a violation of our sovereignty. And if it's done again, which it appears to be being done, there will be a price to pay. There will be a price to pay.",dem,2020,FALSE,,127,2020-09-17-field-moosic-pennsylvania_127,49
2020-09-17-field-moosic-pennsylvania,"And I think we have to be able to be in a position where you have a paper ballot left after what happens with regard to the actual counting and the voting machine. COOPER: Let me ask, FBI Director Chris Wray said just today that Russia has been, in his words, very active in its efforts to influence the election and ""Denigrate"" you. You said that that there would be economic price to pay for Russia, if they continue with this. Can you be more specific? What do you - what do you - what is the price to pay?",dem,2020,TRUE,,130,2020-09-17-field-moosic-pennsylvania_130,100
2020-09-17-field-moosic-pennsylvania,"BIDEN: It wouldn't be prudent for me to be more specific. But I assure you, they will pay a price. COOPER: Do you believe Russia is an enemy?",dem,2020,TRUE,,131,2020-09-17-field-moosic-pennsylvania_131,28
2020-09-17-field-moosic-pennsylvania,"BIDEN: I believe Russia is an opponent. I really do. And, look, Putin's overwhelming objective is to break up NATO, to fundamentally alter the circumstance in Europe, so he doesn't have to face an entire NATO contingent, any one country he is stronger than.",dem,2020,TRUE,,132,2020-09-17-field-moosic-pennsylvania_132,44
2020-09-17-field-moosic-pennsylvania,"COOPER: Do you view China as an opponent? Because the President says you've been too cozy with China, too accepting of them in the international community. BIDEN: I'm not the guy. Look, China, we now have a larger trade deficit with China than we've ever had with China.",dem,2020,TRUE,,134,2020-09-17-field-moosic-pennsylvania_134,48
2020-09-17-field-moosic-pennsylvania,"And in our Administration, when the World Trade Organization, he keeps going on about, just ruled that his trade policy violated the World Trade Organization, we sued. We went to the World Trade Organization 16 times, 16 times. COOPER: Do you view China as an opponent?",dem,2020,TRUE,,135,2020-09-17-field-moosic-pennsylvania_135,46
2020-09-17-field-moosic-pennsylvania,"BIDEN: I view China as a competitor. COOPER: Competitor. BIDEN: A serious competitor. That's why, I think, we have to strengthen our relationships and our alliances in Asia.",dem,2020,TRUE,,136,2020-09-17-field-moosic-pennsylvania_136,28
2020-09-17-field-moosic-pennsylvania,COOPER: This is Justin Gaval. He works in manufacturing. He's a Democrat.,dem,2020,FALSE,,138,2020-09-17-field-moosic-pennsylvania_138,12
2020-09-17-field-moosic-pennsylvania,"Justin, welcome. JUSTIN GAVAL, WORKS IN MANUFACTURING: Thanks, Anderson. Hello, Vice President.",dem,2020,TRUE,,139,2020-09-17-field-moosic-pennsylvania_139,12
2020-09-17-field-moosic-pennsylvania,"BIDEN: Hey, Justin. GAVAL: I come from the small coal mine town in Mahanoy City, just down the line here. BIDEN: I know Mahanoy City.",dem,2020,TRUE,,140,2020-09-17-field-moosic-pennsylvania_140,25
2020-09-17-field-moosic-pennsylvania,"GAVAL: I know you do. I'm an Army veteran, who served in Afghanistan 2013-2014. I want to know if you are elected, will you bring my brothers and sisters home, and our military involvement in these unnecessary, endless wars that don't have any end in sight?",dem,2020,TRUE,,141,2020-09-17-field-moosic-pennsylvania_141,46
2020-09-17-field-moosic-pennsylvania,"BIDEN: Yes, I-- GAVAL: Thank you. BIDEN: Yes, I would. It's now public knowledge. I was opposed to the significant increase in our presence, at the time, in Afghanistan, and because I thought the only presence we should have is a counterterrorism presence, not a counterinsurgency presence.",dem,2020,TRUE,,142,2020-09-17-field-moosic-pennsylvania_142,47
2020-09-17-field-moosic-pennsylvania,"COOPER: This is Garry Hartman, the President of a company that makes the steel frames used to transport shipping containers. He is a Republican, who voted for President Trump in 2016. Gary, welcome.",dem,2020,TRUE,,144,2020-09-17-field-moosic-pennsylvania_144,33
2020-09-17-field-moosic-pennsylvania,"GARRY HARTMAN, BUSINESSMAN, VOTED FOR TRUMP IN 2016: Thank you. BIDEN: Hey, Gary. HARTMAN: Vice President Biden, Cheetah Chassis is located in Berwick, Pennsylvania, where we produce intermodal container chassis. We're a small family-owned business that is facing unfair trade container chassis imports from, we'll call, a massive state-owned entity in China.",dem,2020,TRUE,,145,2020-09-17-field-moosic-pennsylvania_145,52
2020-09-17-field-moosic-pennsylvania,"The products are under - currently under Section 301, but the Chinese have found a way to undermine the relief of the tariff. So, as President, how would you address China's unfair trade policies? BIDEN: I would make it clear, just so we did in our Administration, that when they use state - state-owned enterprises, which is what they're doing, state-owned enterprises, to undercut the price that they can charge, to be able to come and compete with American manufacturing, that they in fact would be denied that opportunity.",dem,2020,TRUE,,146,2020-09-17-field-moosic-pennsylvania_146,89
